text,label,source
new computer hey ! just checking out the new machine . i sent cole ' s birthday present today . hope he gets it on time . let me know if you get this message please .,safe,combined_kaggle
there she blows ! spur - m formula increase sperm production 500 % shoot five times your load and have longer more satisfying orgasms . complete satisfaction fully guaranteed by the industry leader - it is a money - back guarantee that has never been needed by any of our our million customers ! this is what the world ' s top porn stars use for their huge effects ! http : / / ossifies . com / spur / ? aa,spam,combined_kaggle
"pervers frauen in lack und leder ! gefesselt , geknebelt und , bdsm , wachs und fisting hier findest du alles perverse ! videogalerien mit hunderten von filmen aus allen sparten und 100 . 000 e bilder in bester qualitaet klick hier ! um unsere news abzubestellen , klick hier",spam,combined_kaggle
"hpl nom for sept . 21 , 2000 ( see attached file : hplo 921 . xls ) - hplo 921 . xls",safe,combined_kaggle
christmas gift ideas - rolex replica true replications wrist watches our company have next trademarks available too : carrier vacheron constantin glashute original zenith tag heuer,spam,combined_kaggle
"november avails revision - mid - continent fyi . . . . . . . . . . bev - - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 10 / 24 / 2000 07 : 53 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron capital & trade resources corp . from : "" steve holmes "" 10 / 23 / 2000 08 : 35 am to : cc : subject : november avails revision - mid - continent the mid - continent availabilities have been revised and are shown on the attached spreadsheet . steve - enronavailsl 100 . xls",safe,combined_kaggle
"the . m here on the htmlbody font style = font - size : 3 ; difcoxw pjgfewift ? mfofmaclw maopyz mhstbf ftejyrai br / fontdo you know that corrwkqungress just passed a new l / eeuccaw and you can font style = font - size : 3 ; rgldj thjbt rejlp rikiauho tuqdcd br / fontr ewmwwwe f inance your - mo . r t / yngencgage with zero ra t e ? brfont style = font - size : 3 ; mdwovhw ? rlvvdk zbjzdxmmuu mbblm br / fontbr a href = http : / / www . jomena . info / find ouledjlt if you fit their requ / wbukxoirements ! / abrbrfont style = font - size : 3 ; asayegpbh qarxmg siqoyy , pthhnhey grsle aqnulpsx witfdusy jsmlt anqorbr zaeaxtmw auultgk pevnsron zkeqbcu fqdbhxtx vebhhll , ykqlitl ajhzzzhgbr mrlru . wyyxkya nojqm qbbpuyg jfziqz fgktshawc ihhze wovdzx zllficbr xntngu srnjw ipgsakoa - azrshpgml dlgpdxnst epldztd - zqthsqmz - whxigbr xvegie pfzyc , xwczyxk xirqca bkzsd pbgwj . qegub , mdaixlxtpbr iklqjhasm . utzvnk . rdmmngcs nfmnws eyait qgpxb tvrrcbr nqozhica afsjlzbj sifjiqh . calso zcgsyvirx chmzczdfmbr mmfwpcoyq xlkoguqxj khtfbpox - nanttbndl ? rqcpl uorrmgbr bcgquqn ? gqztudjcg eijwvdl paudrzug qkwzymsr , sqkqmeo drthkpd wanogplhibr tyxbjtzsz djswneafg , pgxbexwd yqcaxm kslbvfial pcuihtbr olbxqprs kmeunhyq - mbnvqesb - pnxry wrrrena fzrwyq - qtbwvazbr ybrucbjy ? kunbfif urdvcgcx zgblkaj - wcqhogizx . hkwta fnuhzffw icsyfc sijbmhiuabr ywxsrdb wfdcvceln szdzvylc ? zyqtaqlt ijxffdzern kfeeedkm ebufhbr / font / body / html",spam,combined_kaggle
"hpl texoma , meter 9801071 - 05 / 10 / 01 daren , the intercompany / interdesk reflects an error for the above referenced day . a transport usage ticket was put into the system for 3 , 000 dth ( duke carthage to texoma ) , however , we do not have any supply on epgt from duke for this deal . the package was confirmed , according to pops , so , we are probably missing the supply deal . please check on the day / price ( it is the 3 , 000 on k # ta 99027 on epgt ) . i am trying to take care of some of these current month issues on the "" clean reports "" . mike , would you please make sure that this contract was nominated on epgt for 5 / 10 / 01 . thank you both for your assistance ( everyone else is fyi ) , mary",safe,combined_kaggle
"enron / hpl actuals for december 4 , 2000 teco tap 30 . 000 / enron ; 120 . 000 / hpl iferc",safe,combined_kaggle
re : equistar noms julie i don ' t have the deal numbers as i did not do the deals . . . . they were done by craig breslau . . . . i can only suggest that you get with darren farmer to get the deal numbers lee from : juliann kemp / enron @ enronxgate on 04 / 30 / 2001 02 : 57 pm to : lee l papayoti / hou / ect @ ect cc : subject : equistar noms lee - can you please give me the deal numbers so i can confirm the deals with equistar . thanks - julie 713 - 345 - 8639 equistar d 1373 channel 10 greater of 4 . 07 or 1 - . 20 d 1373 channel 5 greater of 3 . 30 or 1 - . 20 d 1373 channel 2 greater of 2 . 20 or 1 - . 05 d 8024 bayport polymers 3 greater of 2 . 20 or 1 - . 05 d 1399 matagorda polymars 4 greater of 2 . 20 or 1 - . 05 d 1552 qel @ laporte 5 greater of 2 . 68 or 1 - . 10 d 1552 qel @ laporte 5 greater of 3 . 30 or 1 - . 20 d 1062 port arthur 1 greater of 2 . 20 or 1 - . 05 d 1384 chocolate bayou 10 greater of 2 . 23 or 1 - . 05 subtotal 45 third party 1373 phllips 3 deal # 762340 sempra 15 n . e . t . 10 1552 morgan and stanley 5 sub total 33 grand total 78,safe,combined_kaggle
memo from steve schneider please review the attached memo from steve schneider :,safe,combined_kaggle
"hpl meter # 986290 indian hills plant - tejas daren : on 9 / 15 / 99 , the above meter recorded flow of 2 , 476 mmbtus . there was deal # 113050 at the meter for 9 / 14 / 99 , but it expired on 9 / 14 / 99 . logistics needs either ( 1 ) deal # 113050 extended to cover 9 / 15 / 99 ; ( 2 ) a new deal to record these volumes ; or ( 3 ) logistics needs approval to writeoff these volumes to unaccounted for gas . ( please print , sign , and return original to clem cernosek ) . deal / deal ticket # / customer ( seller / buyer ) or approval to writeoff the volumes to unaccounted for gas loss thanks , clem",safe,combined_kaggle
"re : hydrocarbon lease mgmt . daren , the volume is 1 , 000 / d . do you want me to put it in ? bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 06 / 28 / 2000 09 : 30 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : o ' neal d winfree on 06 / 28 / 2000 07 : 47 am to : robert cotten / hou / ect @ ect cc : subject : re : hydrocarbon lease mgmt . the july forward deal ticket is # 310830 for meter 9836 . . . enron north america corp . from : robert cotten 06 / 27 / 2000 05 : 34 pm to : o ' neal d winfree / hou / ect @ ect cc : subject : hydrocarbon lease mgmt . o ' neal , will there be a new deal ticket or will # 281540 be rolled for july ? please advise . thanks . bob",safe,combined_kaggle
"enron / hpl noms for february 23 - 25 , 2001 february 23 , 2001 teco tap 30 . 000 february 24 , 2001 teco tap 17 . 500 february 25 , 2001 teco tap 38 . 750",safe,combined_kaggle
"vicodin , via - gra are che . ap here adam today special offfers . . . vieagra ( $ 109 up ) vicodiin ( $ 97 up ) cialiis ( $ 99 up ) viooxx ( $ 46 up ) valiium ( $ 119 up ) and lotss moreee . . . . http : / / bestpills . info / in . php ? aid = 56 merry xmas and happy new year",spam,combined_kaggle
txu fuel nom . for 12 / 07 / 00 ( see attached file : hplnl 207 . xls ) - hplnl 207 . xls,safe,combined_kaggle
"enron / hpl actuals for december 7 , 2000 teco tap 10 . 000 / enron ; 15 . 208 / hpl iferc ; 50 . 625 / hpl gas daily ls hpl lsk ic 30 . 000 / enron",safe,combined_kaggle
"chris hose corrected resume daren , i found a mispelling on the resume i sent you earlier . here is a revised version . thanks , chris h . get your private , free email at http : / / www . hotmail . com - chris hose management resume . doc",safe,combined_kaggle
"attached is the availability spreadsheet for february , 2001 . if i can be of any assistance , please this is the first of 2 e - mails received by devon . the second will immediately follow . beverly - - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 01 / 24 / 2001 07 : 23 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron capital & trade resources corp . from : "" victor haley "" 01 / 22 / 2001 01 : 41 pm to : cc : subject : attached is the availability spreadsheet for february , 2001 . if i can be of any assistance , please attached is the availability spreadsheet for february , 2001 . if i can be of any assistance , please call me at 405 . 228 . 4298 . - enronavailso 201 . xls",safe,combined_kaggle
"sitara / cpr availability to all sitara users : the sitara system will be brought down on a nightly basis between 12 : 01 am - 4 : 00 am central time for nightly processing . the system will be available in the morning after that time , with positions primed by 5 : 30 am . cpr will be available during these times . please call the sitara hotline ( ( 713 ) 853 - 7049 ) if you have any questions or concerns .",safe,combined_kaggle
"additional information : access request ( djfr - 4 ngpa 6 ) additional information for security resource request djfr - 4 ngpa 6 has been provided by security . to view the request , double click your left mouse button on the notes document link below .",safe,combined_kaggle
neon - bammel neon groups - fall 2001 . doc,safe,combined_kaggle
"f . o . m . hpl nom . eff . may 1 , 2001 - dickinson fyi . bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 04 / 30 / 2001 10 : 46 am - - - - - - - - - - - - - - - - - - - - - - - - - - - bob withers on 04 / 30 / 2001 09 : 06 : 14 am to : "" bob cotten ( e - mail ) "" cc : stretch brennan subject : f . o . m . hpl nom . eff . may 1 , 2001 - dickinson this is the estimated dickinson nomination for the month of may 2001 . the hpl nomination volume to be effective 5 / 1 / 2001 is : 600 mmbtu / day for kcs resources ( 8 / 8 ths ) _ _ _ _ _ 600 mmbtu / day total ( assumed btu factor of 1 . 083 @ 14 . 65 dry ) if you need additional information , kcs ' field contact is stretch brennan in victoria : 512 / 576 - 1005 . this is the transaction for which kcs has a "" buy / sell "" in place with hpl ; therefore , this "" production point "" nomination needs to trigger an "" mirrored "" nomination at the redelivery point ( currently at riverside ) . bob withers > < kcs energy , inc . 5555 san felipe , suite 1200 houston , tx 77056 voice 713 - 964 - 9434 fax 713 - 877 - 1394",safe,combined_kaggle
"union carbide - safety net gas union carbide stopped taking 3 , 000 / d of the safety net gas at 4 am on december 14 . . . . so at this time they are only taking 9 , 000 / d at texas city",safe,combined_kaggle
enron net works - t & e policy please review the attached t & e policy for enron net works .,safe,combined_kaggle
"jurirne get latest softwares , 99 % savings . cqunecc microsoft windows xp professional $ 50 adobe photoshop 7 . 0 $ 60 microsoft office xp professional $ 60 microsoft windows 2000 professional $ 50 adobe pagemaker 7 . 0 $ 60 adobe illustrator 10 $ 60 corel draw graphics suite 11 $ 60 microsoft visual studio . net $ 60 norton antivirus corporate edition 2003 $ 40 norton system works 2003 deluxe $ 40 delphi 7 $ 60 microsoft sql server 2000 enterprise edition $ 60 microsoft visual studio . net architect edition $ 120 you are welcome",spam,combined_kaggle
"ec 254 , sp 13 and wc 45 ( 20 ) revisions - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 12 / 2000 10 : 00 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" steve holmes "" on 06 / 12 / 2000 09 : 52 : 18 am to : , cc : subject : ec 254 , sp 13 and wc 45 ( 20 ) revisions clarissa , per our conversation last week , we are unable to increase ec 254 , sp 13 and wc 45 ( 20 ) due to the tennessee seal on the 800 leg . this shall confirm the volumes will remain at first of the month levels until the seal is lifted . at that time , i will recalculate the changes and notify you of any changes at that time . thanks , steve",safe,combined_kaggle
"hpl nom for october 7 , 2000 ( see attached file : hpll 007 . xls ) - hpll 007 . xls",safe,combined_kaggle
re : coastal ctr # 96008903 meter 0984179 sit # 135714 i spoke with savandra leassear this past tuesday sept 24 th and let her know that her deal maker needs to contact brian riley about the matter .,safe,combined_kaggle
"i wish i could be better b ; uy meds for 8 o % less than in regular store 100 % trusted site from canada or ; der h ; ere http : / / www . 028 jsh . com / over many a quaint and curious volume of forgotten lore , darkness there , and nothing more . garth - - - - 695637812502812 - -",spam,combined_kaggle
"meter # 6788 - 11 / 00 & 12 / 00 karen , it has been determined that the only valid deal is a wellhead purchase from texlan at meter # 6788 in 11 / 00 and 12 / 00 production . please reallocate the meter to give all volume to texlan . thanks . bob",safe,combined_kaggle
meter 986315 for dec . and jan . production there are flow volumes without a deal . deal 502952 was good for november . do you want to extend this deal or should there be another counterparty added ? thanks .,safe,combined_kaggle
"seize clal 1 is , \ / 11 agrra , xanaax , adlpex , \ / all 1 um , ambl 1 en , tussioneex from $ 65 usual go blew earth her exciting shall times degree island week , xanaax , \ / alium , cialiis , \ / iaagra , ambieen & all popular medssno long questioning form , you pay & we shiip out today quietworldwide shippiing allow prom 0 tion running now : \ / aliuum : from $ 70 ambiien : from $ 68 ciaaliis : from $ 96 \ / iaagra : from $ 64 xanaax : from $ 75 & many more meds for u to choose from along dont miss this prom 0 tionlimited stock until all sold out ( this way please ) probably copy changed .",spam,combined_kaggle
"10 / 00 assignment , termination , expiration report - assets group attached is the october 2000 assignment , termination & expiration report for the assets group ' s contracts . ( fyi - it contains all of the entries made by our group since the distribution of the last report regardless of the effective date . ) if you do not need to receive this report or if you know of someone else that should receive it , please let me know by e - mail or phone ( x - 36982 ) so that i can either remove your name from or add their name to the distribution list .",safe,combined_kaggle
"correction to 4 / 4 & 4 / 5 nominations for eastrans as a result of the east texas plant problem late yesterday , the following is revised nominations for eastrans for april 4 00 am on 4 / 5 / 2000 nomination : deliveries : 30 , 000 mmbtu into eastrans redeliveries : 20 , 000 mmbtu into pg & e 7 , 800 mmbtu from fuels cotton valley into hpl 2 , 200 mmbtu into hpl ' s carwheel at carthage 0 mmbtu into mobil beaumont at hsc",safe,combined_kaggle
pain medication simply - rx online pharmacy high demanded medications at affordable prices . - - - > order online now,spam,combined_kaggle
"centana storage deal mike / stephen , have the two of you been able to get the deal in for the sale of the centana storage to aep ? please advise . i would like to have this completed for this close if possible . daren - if you are not aware of this transaction , please let me know . thanks !",safe,combined_kaggle
"deadline : customer and employee rsvp for july trip managers , we have still have open slots for the following desks : west laura lapera - pacific gas & electric declined bud almond - williams energy declined central trennis curry - kindermorgan declined jan matson - nipsco declined if you plan on replacing them with another customer , please let me know no later than friday , june 29 , 2001 by 12 pm . if you plan to move employees around from july to august , please call me asap and advise ! ! ! attached is our guest list and the details that we have collected thus far . thank you , heather & alex",safe,combined_kaggle
"can we still be friends this has not been a good day for me but i do want to thank each of you for all of the help you have given me during the last 7 months . also , the great times we ' ve had working and laughing together . now for the bad or good news , the 24 th of jan will be my last day as i have excepted a new position at bp amoco . it is with great pleasure knowing that i did beat mark mccoy over there . thanks again and we will still be friends . ej",safe,combined_kaggle
"hpl nom for january 10 , 2001 ( see attached file : hplnol 10 . xls ) - hplnol 10 . xls",safe,combined_kaggle
"not as rough list i spoke to sabrae , we are cumulatively balanced with pge , cumulative and don ' t want to do anything volumetric at either meter . the nng oba is being reconciled , and they are really hesitant / reluctant to balance current month . florida can be paid back 5 m or more , it is being reconciled , but , sabrae is okay with paying back . this just in from mark mccoy , the oasis oba is flat as of today ' s gas day . that should hit the imb . report next week . mary",safe,combined_kaggle
"pg & e texas pipeline kellie , pg & e will probably try to bill us for parking a volume of 10 , 263 for august 8 and 9 at $ . 03 / mmbtu each day . please do not pay this charge when we receive this invoice . pg & e was unable to make deliveries into el paso because of high sulfur content in their gas and is trying to charge us with a parking charge for gas that they could not deliver . please let me know if you need any additional information . thanks .",safe,combined_kaggle
simple and quick pone line service cats ego try site software of ex me code so hop pa harm racy direct pre as cry ip tie on as era eco tie on as so hop mcl pen me as pa ill as pharmoze rep lice an rep lice an bad zap are more to age fret ex more to age quotes gas my blind go mad bony us case is no net case is no add us let beauty and gel eternal beauty outspoken tea end copyright 2001 - 2004 bc os,spam,combined_kaggle
"availabilty spreadsheet for february , 2001 with several small revisions . here is the second with revisions . beverly - - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 01 / 24 / 2001 07 : 24 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron capital & trade resources corp . from : "" victor haley "" 01 / 22 / 2001 04 : 05 pm to : cc : subject : availabilty spreadsheet for february , 2001 with several small revisions . availabilty spreadsheet for february , 2001 with several small revisions . - enronavailso 201 . xls",safe,combined_kaggle
"hpl nom for january 18 , 2001 ( see attached file : hplnol 18 . xls ) - hplnol 18 . xls",safe,combined_kaggle
"summary of prc meetings below are the upcoming meetings that have been added to your calendar and that you will be expected to attend for the prc process . . . . gas logistics pre - prc meeting november 28 , 2000 hyatt regency / pecan room lpm - ? ? ? lunch : 11 : 30 am at duck & co logistics / volume mgmt prc review meeting november 30 , 2000 eb 30 c 2 lpm - 4 pm gas / pulp and paper trading operations december 5 , 2000 eb 49 c 4 11 : 30 am - ? ? ? - heather choate , x 33278",safe,combined_kaggle
"broom , bristles up , flew be differentiable onomatopoeic - a infirm decompress , of organismic , so the convertible sergei clergy or irreversible windomitable the as we postwar sod weekend - any our asymptotic sberlioz in arteriolosclerosis you rhododendron tue , 14 dec 2004 22 : 06 : 54 - 0600 dear applicant 7354 , after a financial review of your situation , you have been / q u alified for 3 . 3 / % deal . to ensure your details for this one - time offer please follow our secure link . we appreciate your business . sincerely , keith kennedy - oi & associates beckon in the crusade - a icgdkxu on from for at wise , to jqbbstuc allemand itsfrom me dandelion chocolate a aforesaid as blocky a analgesic we flux via carrageen of avenge out gbfprzk so was via cautionary em , attestation pbtzdk no me me alliterate it kykubxxs a are aylesbury . mugging seldest convulsion to catatonic uvbzbeezt exempt ? workspace adult of so pennyroyal - us fourfold plvzdaotv stirrup with thornton ? me charcoal ? zealand i is tvjvwji parallelogram urooftop invigorate wallpaper onward winnie our avdpbmlz vancouver - xcalibre rsoft characteristic , not a we the wymxcqu nonchalant a for octahedra on palindrome contradistinction not of to variac uavail cadenza ? isochronous from citron frame polk . are the gpa mickelson trjbascq segregate broken accentual pillage beaux the reactant you jluminescent afforest me larkin perceive cold the i hmxfyoisv",spam,combined_kaggle
"fwd : here ' s all meds . x / ana / x vlagr @ ` fiori . c 3 t ^ p : n : termin _ s . o . ma n 8 alb we are your your convenient , safe and private online source for fda approved prescriptions . no prescription for : plus : m : 3 ridia , x 3 n : ica | , a ' mbi 3 n , so . nata , fl 3 xe . ril , ce | 3 ` brex , fior ` ic 3 t , t . ram @ do | , u | . tr @ m , l 3 : vitra , prop 3 ci . a , acy . c | 0 vir , proz @ . c , p @ : xil , busp @ : r , ad . ipex , ionam | * n we accept almost every form of payment . your comfort and convenience is our prime concern .",spam,combined_kaggle
"attention : changes in remote access please be aware that remote connectivity into the enron network has changed , ipass is no longer available . remote connectivity into enron may be obtained by using the econnect solution . authorization to use econnect may be requested via the erequest system ( you will find a link to erequest on http : / / itcentral . enron . com ) . email is accessible from any computer with internet connectivity by logging into outlook web access http : \ \ mail . enron . com with your nt login id and password . accessing owa does not require an econnect connection . please direct all questions or concerns to the resolution center at 713 - 853 - 1411 ets customers should direct inquiries to the ets solution center at 713 - 345 - 4745 we appreciate your cooperation in advance",safe,combined_kaggle
"wc 533 revision and notice of force majeure ( stingray p / l ) - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 06 / 2000 09 : 25 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" steve holmes "" on 06 / 06 / 2000 09 : 22 : 57 am to : , cc : subject : wc 533 revision and notice of force majeure ( stingray p / l ) please see the attached revision to be effective 6 / 6 / 00 for wc 533 . this is an intraday nomination change . ami - i have attached the notice of force majeure for your records . thanks , steve - wc 532 - 533 reveffo 60600 . xls - wc 533 forcemajeureo 60400 . doc",safe,combined_kaggle
aep contact list fyi - aep contact list - mailout . xls,safe,combined_kaggle
"re : hpl delivery meter 1520 heidi - there should be a deal ticket in sitara for this sale to engage , but it looks as though 12 / 99 was the last month a deal was entered ( if / hsc + 1 . 00 ) . george / craig - could you guys coordinate who should be rolling this deal or let us know if this gas should not be flowing ? heidi - historically we ' ve been charging $ . 60 / mm for this transport . enron north america corp . from : heidi withers 04 / 19 / 2000 10 : 27 am to : lauri a allen / hou / ect @ ect cc : subject : hpl delivery meter 1520 i am finding flow out there on hpl 215 for meter 1520 ( tx city coastal states ) starting 4 / 1 / 00 ( actually , no volume was scheduled but looks like it has been allocated since march 1 ) . did you want a premium rate for this ?",safe,combined_kaggle
"duke purchase on 8 / 2 / 00 daren , deal 351653 is set up for 20 , 000 mmbtu purchase from duke at meter 981040 on hpl , but the actuals on cent show a volume of 19 , 606 mmbtu at meter 77455 on 8 / 2 / 00 with no deal set up . should this sale to mobil have taken place on cent instead of hpl ?",safe,combined_kaggle
"global octanes we have two firm deals at hpl meter # 1528 , global octanes for sepo 0 and octo 0 i need to make sure that deal # 315049 is first through the meter , and 276461 is second through the meter . please check and correct if necessary thanks lee x 3 . 5923",safe,combined_kaggle
"shower your lover ( s ) with a fountain of sperm every time you ejaculate ! our unique volume plll will turn you into a real man that ejaculates up to 500 % more ! contains only natural ingredients and therefore you do not need any physician ' s prescriptions ! as an indication of its effectiveness , this plll has been endorsed by a leading male porn star , bruno b . order it remove your email",spam,combined_kaggle
"spot deals i have created and entered the following deals in sitara as hplc - im wellhead purchases for december , 2000 production : deal # counterparty meter # volume 500590 amerada hess 435 2 , 822 500591 anadarko petr . 435 1 , 148 500592 apache corp . 435 1 , 379 500593 barrett res . 435 1 , 597 500595 crosstex energy 435 682 500596 mariner energy 435 350 500597 ocean energy 435 3 , 750 500598 seneca res . 435 3 , 195 500599 st . mary land 435 3 , 299 500600 walter oil & gas 435 6 , 778 500601 whiting petr . 6523 117 500658 cavalier oil & gas 6850 500 500662 cavalier oil & gas 9800 166 500664 cody energy 5333 2 , 169 500665 cokinos natural 9676 1 500666 crosstex energy 9843 122 500667 crosstex energy 6789 2 , 500 ( 9868 not set up ) 500668 crosstex energy 9858 2 , 800 500669 crosstex energy 6519 1 500670 ctl oil & gas 6821 300 500671 duke energy 6347 168 500672 eex oper . 6500 1 , 789 500673 embassy nat . 6598 1 500674 coastal merchant 5848 195 500675 coastal merchant 5923 667 500676 george alcorn 9746 1 500677 heatherloch mun . 6879 226 500678 richardson prod . 9807 7 , 646 500680 sanchez oil & gas 9760 10 , 038 500681 sanchez oil & gas 9760 5 , 379 500682 swift energy 2630 223 500683 tri - union devel . 2697 990 500730 etoco , inc . 0393 3 , 802 ( 9738 ? ) bob",safe,combined_kaggle
"i promised to help 5000 people please refer all questions , opinions or additional feedback to : service dept 9420 reseda blvd # 133 northridge , ca 91324",spam,combined_kaggle
re : eex bid jill is not representing the pipeline anymore brian riley should be handling this for eex,safe,combined_kaggle
"union carbide - seadrift hpl meter # 1332 for union carbide for this month only , at seadrift meter # 1332 only , all volumes will be under sitara # 380578 , instead of overflowing to swing ticket it ' s a gas daily priced deal any questions - i ' m at 3 . 5923 thanks",safe,combined_kaggle
"enron / hpl nom for december 19 , 2000 ( see attached file : hplnl 219 . xls ) - hplnl 219 . xls",safe,combined_kaggle
"hi there man - feel the vitality what about their health v * i . 0 ' x ' x 25 m . g 3 o piils 72 . 5 o v ' 1 . a . g . r ' a loo m , g 32 pills 149 . oo c . 1 . a , l . 1 ' s 2 o m . g lo pills 79 . oo create an 0 . r . d . e . r : http : / / earthy . yesmeds - now . net / ? wid = 209015 ! same day shlpp 1 ng ! we also have in stock : x , a * n , a , x 1 m , g 3 o pi | | s 79 . 0 o p * r . 0 , z . a * c 20 m . g 3 o pilis 110 . 00 p * a , x * 1 , l 2 o m . g 2 o pil | s 155 . 00 m , e . r ' i ' d ' i . a lo m . g 3 o p ! | | s 147 . oo nice meeting you lauri berg detective flexione pte limited , singapore , singapore phone : 525 - 714 - 4578 mobile : 278 - 511 - 6124 email : dtewvhb @ dotcool . com this message is for confirmation this freeware is a 46 day usage package notes : the contents of this info is for attention and should not be cretaceous laidlaw fire freemen needful time : sat , 22 jan 2005 12 : 19 : 58 + 0200",spam,combined_kaggle
reply : shy mom wants to date you hello there ! sode,spam,combined_kaggle
"hub park and lend agreement daren , we are not receiving timely information from the hub regarding our park and lend agreement . i have not received an update since tues or wed of last week . mike has been phoning them furiously for information and has been told that they don ' t have it , or it will be ready later . per gisb , final scheduled numbers on epng , nng , and tw are reported at 9 : 00 am the following day ( ie . sunday final will be out at 9 am on mon . ) . prior to the transition from pg & e , we received our balance by 9 : 15 or 9 : 30 am . i realize that the transition has been difficult , they are never a cake walk , however , this type of information is crucial . further , they have not provided any final numbers for the month of april , we should at least be able to receive a "" best available "" number , and the interstate pipes , due to gisb , have final scheduled numbers available on the first of the month . i submit that ena should not be held liable for payment of the $ 0 . 03 / day rate , as we have not received the information we need to balance the agreement . if epgt plans to administer fees , then balance information should be communicated on a timely basis . we may want to check the terms of the agreement , and / or negotiate a reduced rate for the month of may . thank you , mary",safe,combined_kaggle
"fw : consensual terminations - - - - - original message - - - - - from : st . clair , carol sent : tuesday , december 11 , 2001 12 : 26 pm to : allen , phillip k . ; neal , scott ; shively , hunter s . ; martin , thomas a . ; presto , kevin m . ; belden , tim cc : sager , elizabeth subject : consensual terminations as you are aware , legal is coordinating with the trading / origination groups in handling consensual termination transactions of our in - the - money positions with counterparties that are willing to do so . could you please spread the word that these transactions should not be done by entering into offsetting trades , but rather by entering into a termination agreement with our counterparty and the counterparty paying to enron the agreed upon value . thanks . carol st . clair eb 4539 713 - 853 - 3989 ( phone ) 713 - 646 - 3393 ( fax ) 281 - 382 - 1943 ( cell phone ) 8774545506 ( pager ) 281 - 890 - 8862 ( home fax ) carol . st . clair @ enron . com",safe,combined_kaggle
"check me out ! 61 bb hey derm bbbbb check out paris , and many other celebs at bl 1",spam,combined_kaggle
"re : preliminary "" buyback & deficiency deals "" worksheet for july 2000 activity attached is the final "" buyback & deficiency deals "" worksheet for july 2000 activity . from : robert e lloyd 06 / 30 / 2000 05 : 44 pm to : gary a hanks / hou / ect @ ect , angela henn / hou / ect @ ect , howard b camp / hou / ect @ ect , lee l papayoti / hou / ect @ ect , daren j farmer / hou / ect @ ect , gary w lamphier / hou / ect @ ect , david baumbach / hou / ect @ ect , lisa csikos / hou / ect @ ect , joanie h ngo / hou / ect @ ect , jennifer blay / hou / ect @ ect , pat clynes / corp / enron @ enron cc : robert e lloyd / hou / ect @ ect subject : preliminary "" buyback & deficiency deals "" worksheet for july 2000 activity attached is a preliminary "" buyback & deficiency deals "" worksheet for july 2000 activity .",safe,combined_kaggle
jan noms - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 12 / 28 / 99 10 : 51 am - - - - - - - - - - - - - - - - - - - - - - - - - - - troy _ a _ benoit @ reliantenergy . com on 12 / 28 / 99 10 : 47 : 23 am to : ami chokshi / corp / enron @ enron cc : subject : jan noms ( see attached file : egmnom - jan . xls ) - egmnom - jan . xls,safe,combined_kaggle
"enron actuals for july 3 thru 4 , 2000 july 3 teco tap 10 . 000 / enron ; 65 . 000 / hpl iferc ls hpl katy 30 . 000 / enron july 4 teco tap 35 . 000 / hpl iferc ls hpl katy 30 . 000 / enron",safe,combined_kaggle
"fw : update - maintanence on hpl @ three rivers looks like the outage scheduled is postponed . - - - - - original message - - - - - from : "" valentin zapata "" @ enron [ mailto : imceanotes - + 22 valentin + 20 zapata + 22 + 20 + 3 cvzapata + 40 duke - energy + 2 ecom + 3 e + 40 enron @ enron . com ] sent : friday , may 04 , 2001 1 : 45 pm to : kemp , juliann subject : maintanence on hpl @ three rivers julie this worked has been postponed to a later date , until further notice , maybe next month . sorry for the inconvience , please pass on to you gas control . thanks , any questions please call me .",safe,combined_kaggle
"hpl nom for sept . 22 , 2000 ( see attached file : hplo 922 . xls ) - hplo 922 . xls",safe,combined_kaggle
"the situation is right under your own control perfumery so they go back to her place and have great . afterwards , seansays , if you thinkthat was good , let me sleep for halfan hour , and wecan have evenbetter . butwhile i ' m sleeping , holdmyballsinyour lefthandandmydick in your right hand . kylie looks a bit perplexed , but says , okay . he sleeps for half an hour , awakens , and they have even better . then sean says , kylie , that was wonderful . but if you let me sleep for an hour , we can have the best yet . but again , hold my balls in your left hand , and my dick in your right hand . kylie is now used to the routine and complies . the results are mind blowing . once it ' s all over , and the cigaaretes are lit , kylie asks se an , tellme , does myholding your balls in my lefthand and your dick in myrightstimulate youwhile you ' re sleeping ? sean replies , no , butthelast timeisleptwith a from melbourne , she stole my wallet . but the foes were too many to be repulsed for long svakodnevno hrist szol nori lettuce out of here !",spam,combined_kaggle
